response1_type	response1	category	condition	irregular	response2_type	prompt	response2	workerid	Answer.condition	slide_number	context	root	item	Answer.time_in_minutes	participant
	smoking	verb	5			I don't want to reng. I try not to reng. I know that [BLANK1] isn't good for you. I know that because I [BLANK2] a lot when I was a teenager.	smoked	0	5	16	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	reng	nonce	28.0401666667	5cond-trials
	best	adjective	filler			Why are tight pants popular? Most find tight pants uncomfortable. For some reason though, people still try to wear the [BLANK1] ones they can find, always looking for a [BLANK2] pair than the last.	better	0	5	17	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	tight	real	28.0401666667	5cond-trials
	smoking	verb	5			Every day I like to stad. I usually stad first thing in the morning. After I'm finished [BLANK1], I'm ready to start the day. This morning I [BLANK2] as usual.	smoked	0	5	18	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	stad	nonce	28.0401666667	5cond-trials
	balls	noun	5			There was a group of kids playing with a bink down the street. Did you see it? I think it might be one of Terry's [BLANK1].	NA	0	5	19	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	bink	nonce	28.0401666667	5cond-trials
	best	adjective	5			I had a jate day yesterday. It all started with a jate phone call I got. This might be the [BLANK1] day I've ever had. Maybe even [BLANK2] than the day we went to the aquarium.	better	0	5	20	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	jate	nonce	28.0401666667	5cond-trials
	lying	verb	5			It's difficult to pizer. I've always found it hard to pizer. Some people say [BLANK1] is easy. But I [BLANK2] last week and I can tell you it's not easy.	lied	0	5	21	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	pizer	nonce	28.0401666667	5cond-trials
	swimming	verb	5			Fred couldn't roak. All he wanted was to roak. Finally, he succeeded in [BLANK1]. After he [BLANK2] his mind was at ease.	swam	0	5	22	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	roak	nonce	28.0401666667	5cond-trials
	shop	verb	5			Jane refuses to pank. She's too frightened to pank. I don't know why she's so scared of [BLANK1]. Everyone else [BLANK2] last year.	shopped	0	5	23	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	pank	nonce	28.0401666667	5cond-trials
	biggest	adjective	5			Here is a leam thing. Here are two other things that are leam. This one is the [BLANK1] of them all. It is [BLANK2] than the rest.	bigger	0	5	24	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	leam	nonce	28.0401666667	5cond-trials
	better	adjective	5			They described it as a kita place. I'm so excited to stay at a kita resort. I hear that the spot we are going to is [BLANK1] than the one they went to. In fact, I hear it is the [BLANK2] resort on the whole coast.	best	0	5	25	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is YYY than the one they went to. In fact, I hear it is the YYY resort on the whole coast.	kita	nonce	28.0401666667	5cond-trials
	penguin	noun	5			The camera followed the wolp for some time. It was on its way to meet other [BLANK1] near the beach.	NA	0	5	26	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	wolp	nonce	28.0401666667	5cond-trials
	farming	verb	filler			Nobody wants to farm these days. I don't know why people don't farm. This country has a long tradition of [BLANK1]. Years ago everyone [BLANK2] and life was much better.	farmed	0	5	27	Nobody wants to XXX these days. I don't know why people don't XXX. This country has a long tradition of YYY. Years ago everyone YYY and life was much better.	farm	real	28.0401666667	5cond-trials
	flying	verb	5			I dream that one day I'll be able to stire. The chance to stire would be very exciting. I think I'd really enjoy [BLANK1]. My friend Sam [BLANK2] once and he loved it.	flied	0	5	28	I dream that one day I'll be able to XXX. The chance to XXX would be very exciting. I think I'd really enjoy YYY. My friend Sam YYY once and he loved it.	stire	nonce	28.0401666667	5cond-trials
	running	verb	5			Next week we're going to nilt. We've been waiting ages for the chance to nilt. We're reading a book about [BLANK1]. My friend [BLANK2] once before, but this will be my first time.	ran	0	5	29	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	nilt	nonce	28.0401666667	5cond-trials
	painting	verb	filler			Jim loves to paint all the time. It seems he was born to paint. [BLANK1] is what he's good at. Last week he [BLANK2] six days out of seven.	painted	0	5	30	Jim loves to XXX all the time. It seems he was born to XXX. YYY is what he's good at. Last week he YYY six days out of seven.	paint	real	28.0401666667	5cond-trials
	Travelers	noun	5			The officer wondered if this tulver had been left behind on purpose. [BLANK1] were not known to wander off on their own.	NA	0	5	31	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	tulver	nonce	28.0401666667	5cond-trials
	jogging	verb	filler			Everyone wants to jog. Magazines are telling me to jog. It seems like [BLANK1] is cool. But I [BLANK2] last week, and I don't see what all the fuss is about.	jogged	0	5	32	Everyone wants to XXX. Magazines are telling me to XXX. It seems like YYY is cool. But I YYY last week, and I don't see what all the fuss is about.	jog	real	28.0401666667	5cond-trials
	turkeys	noun	5			My favorite animal is the coodle. They are impressive creatures. I saw a group of [BLANK1] during our trip last summer and I was so excited.	NA	0	5	33	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	coodle	nonce	28.0401666667	5cond-trials
	skiing	verb	filler			When I was a kid I used to ski. My father taught me to ski. I used to enjoy [BLANK1] very much. But I probably [BLANK2] one too many times.	skied	0	5	34	When I was a kid I used to XXX. My father taught me to XXX. I used to enjoy YYY very much. But I probably YYY one too many times.	ski	real	28.0401666667	5cond-trials
	smallest	adjective	5			It all looked too fiffin. There here too many fiffin tables. The [BLANK1] was one in the corner. It was far [BLANK2] than the others.	smaller	0	5	35	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	fiffin	nonce	28.0401666667	5cond-trials
	resting 	verb	5			You should slint. It's always worthwhile to slint. I'm [BLANK1], and you should too. Last week you [BLANK2], why won't you now?	rested	0	5	36	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	slint	nonce	28.0401666667	5cond-trials
	tallest	adjective	filler			I met a tall person today. I don't think I've ever met anyone so tall. They were definitely the [BLANK1] person I've met. They were even [BLANK2] than you.	taller	0	5	37	I met a XXX person today. I don't think I've ever met anyone so XXX. They were definitely the YYY person I've met. They were even YYY than you.	tall	real	28.0401666667	5cond-trials
	bolts	noun	5			The bize was on the counter this morning. Dad doesn't know where it went. We can buy a few more [BLANK1] at the store later though.	NA	0	5	38	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	bize	nonce	28.0401666667	5cond-trials
	computers	noun	5			Sam had left the building without her tesh. She told herself that there would be plenty of people with [BLANK1] that worked when she got there.	NA	0	5	39	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	tesh	nonce	28.0401666667	5cond-trials
	biggest	adjective	filler			Soft things are nice. Some people disagree, but quite a few think soft things are great. Well, at least everyone can agree that the [BLANK1] one of all is nice. Nothing is [BLANK2] than this one.	bigger	0	5	40	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is nice. Nothing is YYY than this one.	soft	real	28.0401666667	5cond-trials
	pets	noun	filler			I would like to have a pet. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many [BLANK1], I would.	NA	0	5	41	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	pet	real	28.0401666667	5cond-trials
	worst	adjective	5			I like to watch movies that make me feel glark. I'm a glark person afterwards. After I watched this one I felt the [BLANK1] I've ever felt. I felt [BLANK2] than any other movie had made me feel.	worse	0	5	42	I like to watch movies that make me feel XXX. I'm a XXX person afterwards. After I watched this one I felt the YYY I've ever felt. I felt YYY than any other movie had made me feel.	glark	nonce	28.0401666667	5cond-trials
	sweet	adjective	5			This fruit is so fupp. I don't know if you like fupp things. Sam loves them. He always eats the [BLANK1] fruit in the bowl. I like it when they're a little [BLANK2] than this one, but not too much.	sweeter	0	5	43	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	fupp	nonce	28.0401666667	5cond-trials
	tools	noun	5			Did you give him a zorch for his birthday like he asked? I think they are his favorite. He will be asking you for some [BLANK1], I know it.	NA	0	5	44	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	zorch	nonce	28.0401666667	5cond-trials
	bigger	adjective	5			Did he think this shirt was too heach? Maybe it was not heach enough. After glancing at them again, the second one seemed [BLANK1] than the first. In the end, they decided that being the person with the [BLANK2] shirt at the party was probably not a bad thing.	biggest	0	5	45	Did he think this shirt was too XXX? Maybe it was not XXX enough. After glancing at them again, the second one seemed YYY than the first. In the end, they decided that being the person with the YYY shirt at the party was probably not a bad thing.	heach	nonce	28.0401666667	5cond-trials
	eating	verb	5			Why won't John snell? I want him to snell. He's only tolerable when he's [BLANK1]. Like yesterday he [BLANK2], and he was fine.	ate	0	5	46	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	snell	nonce	28.0401666667	5cond-trials
	best	adjective	5			The painting looked glip. She had worked hard to create such a glip piece. This was her [BLANK1] painting yet. It was [BLANK2] than all the previous ones combined.	better	0	5	47	The painting looked XXX. She had worked hard to create such a XXX piece. This was her YYY painting yet. It was YYY than all the previous ones combined.	glip	nonce	28.0401666667	5cond-trials
	arrows	noun	5			There was no doubt in my mind that a great teep like this one was John's. I had seen a set of [BLANK1] in his yard last summer and this had to be one of them.	NA	0	5	48	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	teep	nonce	28.0401666667	5cond-trials
	wine	verb	5			Nick tries to mense every day. He gets off work early so he can mense. He says that [BLANK1] holds his life together. But I [BLANK2] once, and it was nothing special.	drank	0	5	49	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	mense	nonce	28.0401666667	5cond-trials
	bear	noun	training			This is a bear. They are really enjoyable. This one is one of my sister's [BLANK1].	NA	0	6	4	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	bear	real	29.1146666667	6cond-trials
	knitting	verb	training			I would love to learn how to knit. My friend has been [BLANK1] recently and loves it.	NA	0	6	5	I would love to learn how to XXX. My friend has been YYY recently and loves it.	knit	real	29.1146666667	6cond-trials
	cooked	verb	training			John said he wants to cook. Yesterday, partner [BLANK1] and John decided he wanted to try.	NA	0	6	6	John said he wants to XXX. Yesterday, his partner YYY and John decided he wanted to try.	cook	real	29.1146666667	6cond-trials
	best	adjective	training			Such a sweet child! She really is the [BLANK1] child I've ever seen.	NA	0	6	7	Such a XXX child! She really is the YYY child I've ever seen.	sweet	real	29.1146666667	6cond-trials
	worse	adjective	training			This was a hard problem. It was definitely [BLANK1] than other problems they had encountered.	NA	0	6	8	This was a XXX problem. It was definitely YYY than other problems they had encountered.	hard	real	29.1146666667	6cond-trials
	her	noun	6			Sam had left the building without her tulver. She told herself that there would be plenty of people with [BLANK1] that worked when she got there.	NA	0	6	10	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	tulver	nonce	29.1146666667	6cond-trials
	sad	verb	6			Why won't John stad? I want him to stad. He's only tolerable when he's [BLANK1]. Like yesterday he [BLANK2], and he was fine.	went	0	6	11	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	stad	nonce	29.1146666667	6cond-trials
	he	verb	filler			Jim loves to paint all the time. It seems he was born to paint. [BLANK1] is what he's good at. Last week he [BLANK2] six days out of seven.	painted	0	6	12	Jim loves to XXX all the time. It seems he was born to XXX. YYY is what he's good at. Last week he YYY six days out of seven.	paint	real	29.1146666667	6cond-trials
	renging	verb	6			Fred couldn't reng. All he wanted was to reng. Finally, he succeeded in [BLANK1]. After he [BLANK2] his mind was at ease.	made	0	6	13	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	reng	nonce	29.1146666667	6cond-trials
	joging	verb	filler			Everyone wants to jog. Magazines are telling me to jog. It seems like [BLANK1] is cool. But I [BLANK2] last week, and I don't see what all the fuss is about.	jogged	0	6	14	Everyone wants to XXX. Magazines are telling me to XXX. It seems like YYY is cool. But I YYY last week, and I don't see what all the fuss is about.	jog	real	29.1146666667	6cond-trials
	table	adjective	6			It all looked too fupp. There here too many fupp tables. The [BLANK1] was one in the corner. It was far [BLANK2] than the others.	better	0	6	15	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	fupp	nonce	29.1146666667	6cond-trials
	ski	verb	filler			When I was a kid I used to ski. My father taught me to ski. I used to enjoy [BLANK1] very much. But I probably [BLANK2] one too many times.	skied	0	6	16	When I was a kid I used to XXX. My father taught me to XXX. I used to enjoy YYY very much. But I probably YYY one too many times.	ski	real	29.1146666667	6cond-trials
	slinting	verb	6			I don't want to slint. I try not to slint. I know that [BLANK1] isn't good for you. I know that because I [BLANK2] a lot when I was a teenager.	slint	0	6	17	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	slint	nonce	29.1146666667	6cond-trials
	best	adjective	6			My mom's food always tastes kita. She learnt to cook kita food from her mom. I think she makes the [BLANK1] food in the world. Or at least, [BLANK2] food than my dad does.	better	0	6	18	My mom's food always tastes XXX. She learnt to cook XXX food from her mom. I think she makes the YYY food in the world. Or at least, YYY food than my dad does.	kita	nonce	29.1146666667	6cond-trials
	food	verb	6			Every day I like to stire. I usually stire first thing in the morning. After I'm finished [BLANK1], I'm ready to start the day. This morning I [BLANK2] as usual.	best	0	6	19	Every day I like to XXX. I usually XXX first thing in the morning. After I'm finished YYY, I'm ready to start the day. This morning I YYY as usual.	stire	nonce	29.1146666667	6cond-trials
	grey	adjective	6			Did he think this shirt was too jate? Maybe it was not jate enough. After glancing at them again, the second one seemed [BLANK1] than the first. In the end, they decided that being the person with the [BLANK2] shirt at the party was probably not a bad thing.	colored	0	6	20	Did he think this shirt was too XXX? Maybe it was not XXX enough. After glancing at them again, the second one seemed YYY than the first. In the end, they decided that being the person with the YYY shirt at the party was probably not a bad thing.	jate	nonce	29.1146666667	6cond-trials
	gift	noun	6			Did you give him a bink for his birthday like he asked? I think they are his favorite. He will be asking you for some [BLANK1], I know it.	NA	0	6	21	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	bink	nonce	29.1146666667	6cond-trials
	snelling	verb	6			You should snell. It's always worthwhile to snell. I'm [BLANK1], and you should too. Last week you [BLANK2], why won't you now?	shuold	0	6	22	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	snell	nonce	29.1146666667	6cond-trials
	goods	verb	6			Nick tries to nilt every day. He gets off work early so he can nilt. He says that [BLANK1] holds his life together. But I [BLANK2] once, and it was nothing special.	blank	0	6	23	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	nilt	nonce	29.1146666667	6cond-trials
	rest	verb	filler			Nobody wants to farm these days. I don't know why people don't farm. This country has a long tradition of [BLANK1]. Years ago everyone [BLANK2] and life was much better.	good	0	6	24	Nobody wants to XXX these days. I don't know why people don't XXX. This country has a long tradition of YYY. Years ago everyone YYY and life was much better.	farm	real	29.1146666667	6cond-trials
	tree	adjective	6			This fruit is so goke. I don't know if you like goke things. Sam loves them. He always eats the [BLANK1] fruit in the bowl. I like it when they're a little [BLANK2] than this one, but not too much.	good	0	6	25	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	goke	nonce	29.1146666667	6cond-trials
	sleeping	verb	6			Jane refuses to pizer. She's too frightened to pizer. I don't know why she's so scared of [BLANK1]. Everyone else [BLANK2] last year.	played	0	6	26	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	pizer	nonce	29.1146666667	6cond-trials
	sling	noun	6			Have you ever heard of a coodle? It grows in South America. There are [BLANK1] on the menu tonight for dinner.	NA	0	6	27	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	coodle	nonce	29.1146666667	6cond-trials
	food	adjective	6			I had a kern day yesterday. It all started with a kern phone call I got. This might be the [BLANK1] day I've ever had. Maybe even [BLANK2] than the day we went to the aquarium.	dance	0	6	28	I had a XXX day yesterday. It all started with a XXX phone call I got. This might be the YYY day I've ever had. Maybe even YYY than the day we went to the aquarium.	kern	nonce	29.1146666667	6cond-trials
	color	adjective	6			They described it as a leam place. I'm so excited to stay at a leam resort. I hear that the spot we are going to is [BLANK1] than the one they went to. In fact, I hear it is the [BLANK2] resort on the whole coast.	fuod	0	6	29	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is YYY than the one they went to. In fact, I hear it is the YYY resort on the whole coast.	leam	nonce	29.1146666667	6cond-trials
	dancing	verb	6			It's difficult to roak. I've always found it hard to roak. Some people say [BLANK1] is easy. But I [BLANK2] last week and I can tell you it's not easy.	danced	0	6	30	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	roak	nonce	29.1146666667	6cond-trials
	saly	adjective	6			I like to watch movies that make me feel glip. I'm a glip person afterwards. After I watched this one I felt the [BLANK1] I've ever felt. I felt [BLANK2] than any other movie had made me feel.	smaoe	0	6	31	I like to watch movies that make me feel XXX. I'm a XXX person afterwards. After I watched this one I felt the YYY I've ever felt. I felt YYY than any other movie had made me feel.	glip	nonce	29.1146666667	6cond-trials
	rest	noun	6			The cheem was on the counter this morning. Dad doesn't know where it went. We can buy a few more [BLANK1] at the store later though.	NA	0	6	32	The XXX was on the counter this morning. Dad doesn't know where it went. We can buy a few more YYY at the store later though.	cheem	nonce	29.1146666667	6cond-trials
	rest	adjective	6			The woman became glark after seeing it. Her friends laughed at how glark she was. There was no reason for her to be the [BLANK1] person in the room. Yet, she seemed [BLANK2] than everyone present.	slaeep	0	6	33	The woman became XXX after seeing it. Her friends laughed at how XXX she was. There was no reason for her to be the YYY person in the room. Yet, she seemed YYY than everyone present.	glark	nonce	29.1146666667	6cond-trials
	sleep	verb	6			I dream that one day I'll be able to teep. The chance to teep would be very exciting. I think I'd really enjoy [BLANK1]. My friend Sam [BLANK2] once and he loved it.	dancing	0	6	34	I dream that one day I'll be able to XXX. The chance to XXX would be very exciting. I think I'd really enjoy YYY. My friend Sam YYY once and he loved it.	teep	nonce	29.1146666667	6cond-trials
	played	noun	6			The officer wondered if this wolp had been left behind on purpose. [BLANK1] were not known to wander off on their own.	NA	0	6	35	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	wolp	nonce	29.1146666667	6cond-trials
	rest	adjective	filler			I met a tall person today. I don't think I've ever met anyone so tall. They were definitely the [BLANK1] person I've met. They were even [BLANK2] than you.	sleep	0	6	36	I met a XXX person today. I don't think I've ever met anyone so XXX. They were definitely the YYY person I've met. They were even YYY than you.	tall	real	29.1146666667	6cond-trials
	rest	verb	6			Next week we're going to pank. We've been waiting ages for the chance to pank. We're reading a book about [BLANK1]. My friend [BLANK2] once before, but this will be my first time.	resst	0	6	37	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	pank	nonce	29.1146666667	6cond-trials
	sleep	adjective	filler			Soft things are nice. Some people disagree, but quite a few think soft things are great. Well, at least everyone can agree that the [BLANK1] one of all is nice. Nothing is [BLANK2] than this one.	rrest	0	6	38	XXX things are nice. Some people disagree, but quite a few think XXX things are great. Well, at least everyone can agree that the YYY one of all is nice. Nothing is YYY than this one.	soft	real	29.1146666667	6cond-trials
	rrst	adjective	6			Here is a mense thing. Here are two other things that are mense. This one is the [BLANK1] of them all. It is [BLANK2] than the rest.	resrf	0	6	39	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	mense	nonce	29.1146666667	6cond-trials
	play	noun	6			There was a group of kids playing with a bize down the street. Did you see it? I think it might be one of Terry's [BLANK1].	NA	0	6	40	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	bize	nonce	29.1146666667	6cond-trials
	book	adjective	filler			Why are tight pants popular? Most find tight pants uncomfortable. For some reason though, people still try to wear the [BLANK1] ones they can find, always looking for a [BLANK2] pair than the last.	 tree	0	6	41	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	tight	real	29.1146666667	6cond-trials
	rest	noun	6			My favorite animal is the dand. They are impressive creatures. I saw a group of [BLANK1] during our trip last summer and I was so excited.	NA	0	6	42	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	dand	nonce	29.1146666667	6cond-trials
	play	noun	6			The camera followed the zorch for some time. It was on its way to meet other [BLANK1] near the beach.	NA	0	6	43	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	zorch	nonce	29.1146666667	6cond-trials
	rest	adjective	6			The painting looked heach. She had worked hard to create such a heach piece. This was her [BLANK1] painting yet. It was [BLANK2] than all the previous ones combined.	rest	0	6	44	The painting looked XXX. She had worked hard to create such a XXX piece. This was her YYY painting yet. It was YYY than all the previous ones combined.	heach	nonce	29.1146666667	6cond-trials
	rest	noun	6			This is a fiffin. Now there is another one. There are two of them. There are two [BLANK1].	NA	0	6	45	This is a XXX. Now there is another one. There are two of them. There are two YYY.	fiffin	nonce	29.1146666667	6cond-trials
	rest	noun	filler			It is hard to believe that having a tattoo is fine now. This would have been unacceptable in our day. We were always taught that [BLANK1] were bad.	NA	0	6	46	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	tattoo	real	29.1146666667	6cond-trials
	rest	noun	filler			I would like to have a pet. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many [BLANK1], I would.	NA	0	6	47	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	pet	real	29.1146666667	6cond-trials
	rest	noun	6			There was no doubt in my mind that a great tesh like this one was John's. I had seen a set of [BLANK1] in his yard last summer and this had to be one of them.	NA	0	6	48	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	tesh	nonce	29.1146666667	6cond-trials
	tree	noun	filler			Did they ask about the cake? I think we need to let them know by tomorrow. I hear [BLANK1] are in scarce quantity at the store.	NA	0	6	49	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	cake	real	29.1146666667	6cond-trials
	favorite animals	noun	training			This is a bear. They are really enjoyable. This one is one of my sister's [BLANK1].	NA	0	7	4	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	bear	real	22.9073	7cond-trials
	learning to knit	verb	training			I would love to learn how to knit. My friend has been [BLANK1] recently and loves it.	NA	0	7	5	I would love to learn how to XXX. My friend has been YYY recently and loves it.	knit	real	22.9073	7cond-trials
	tried it	verb	training			John said he wants to cook. Yesterday, partner [BLANK1] and John decided he wanted to try.	NA	0	7	6	John said he wants to XXX. Yesterday, his partner YYY and John decided he wanted to try.	cook	real	22.9073	7cond-trials
	sweetest	adjective	training			Such a sweet child! She really is the [BLANK1] child I've ever seen.	NA	0	7	7	Such a XXX child! She really is the YYY child I've ever seen.	sweet	real	22.9073	7cond-trials
	more difficult	adjective	training			This was a hard problem. It was definitely [BLANK1] than other problems they had encountered.	NA	0	7	8	This was a XXX problem. It was definitely YYY than other problems they had encountered.	hard	real	22.9073	7cond-trials
	white table	adjective	7			It all looked too goke. There here too many goke tables. The [BLANK1] was one in the corner. It was far [BLANK2] than the others.	more goke	0	7	10	It all looked too XXX. There here too many XXX tables. The YYY was one in the corner. It was far YYY than the others.	goke	nonce	22.9073	7cond-trials
	farming	verb	filler			Nobody wants to farm these days. I don't know why people don't farm. This country has a long tradition of [BLANK1]. Years ago everyone [BLANK2] and life was much better.	farmed	0	7	11	Nobody wants to XXX these days. I don't know why people don't XXX. This country has a long tradition of YYY. Years ago everyone YYY and life was much better.	farm	real	22.9073	7cond-trials
	many dands	noun	7			Have you ever heard of a dand? It grows in South America. There are [BLANK1] on the menu tonight for dinner.	NA	0	7	12	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	dand	nonce	22.9073	7cond-trials
	stiring	verb	7			Why won't John stire? I want him to stire. He's only tolerable when he's [BLANK1]. Like yesterday he [BLANK2], and he was fine.	stired	0	7	13	Why won't John XXX? I want him to XXX. He's only tolerable when he's YYY. Like yesterday he YYY, and he was fine.	stire	nonce	22.9073	7cond-trials
	teshing	verb	7			I dream that one day I'll be able to tesh. The chance to tesh would be very exciting. I think I'd really enjoy [BLANK1]. My friend Sam [BLANK2] once and he loved it.	teshed	0	7	14	I dream that one day I'll be able to XXX. The chance to XXX would be very exciting. I think I'd really enjoy YYY. My friend Sam YYY once and he loved it.	tesh	nonce	22.9073	7cond-trials
	jatest	adjective	7			The painting looked jate. She had worked hard to create such a jate piece. This was her [BLANK1] painting yet. It was [BLANK2] than all the previous ones combined.	more jate	0	7	15	The painting looked XXX. She had worked hard to create such a XXX piece. This was her YYY painting yet. It was YYY than all the previous ones combined.	jate	nonce	22.9073	7cond-trials
	Zorches	noun	7			The officer wondered if this zorch had been left behind on purpose. [BLANK1] were not known to wander off on their own.	NA	0	7	16	The officer wondered if this XXX had been left behind on purpose. YYY were not known to wander off on their own.	zorch	nonce	22.9073	7cond-trials
	these kinds of cake	noun	filler			Did they ask about the cake? I think we need to let them know by tomorrow. I hear [BLANK1] are in scarce quantity at the store.	NA	0	7	17	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	cake	real	22.9073	7cond-trials
	cheems	noun	7			There was a group of kids playing with a cheem down the street. Did you see it? I think it might be one of Terry's [BLANK1].	NA	0	7	18	There was a group of kids playing with a XXX down the street. Did you see it? I think it might be one of Terry's YYY.	cheem	nonce	22.9073	7cond-trials
	glarkest	adjective	7			This fruit is so glark. I don't know if you like glark things. Sam loves them. He always eats the [BLANK1] fruit in the bowl. I like it when they're a little [BLANK2] than this one, but not too much.	less glark	0	7	19	This fruit is so XXX. I don't know if you like XXX things. Sam loves them. He always eats the YYY fruit in the bowl. I like it when they're a little YYY than this one, but not too much.	glark	nonce	22.9073	7cond-trials
	slinting	verb	7			Fred couldn't slint. All he wanted was to slint. Finally, he succeeded in [BLANK1]. After he [BLANK2] his mind was at ease.	slinted	0	7	20	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	slint	nonce	22.9073	7cond-trials
	bizes	noun	7			Did you give him a bize for his birthday like he asked? I think they are his favorite. He will be asking you for some [BLANK1], I know it.	NA	0	7	21	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	bize	nonce	22.9073	7cond-trials
	fupps	noun	7			This is a fupp. Now there is another one. There are two of them. There are two [BLANK1].	NA	0	7	22	This is a XXX. Now there is another one. There are two of them. There are two YYY.	fupp	nonce	22.9073	7cond-trials
	wolps	noun	7			Sam had left the building without her wolp. She told herself that there would be plenty of people with [BLANK1] that worked when she got there.	NA	0	7	23	Sam had left the building without her XXX. She told herself that there would be plenty of people with YYY that worked when she got there.	wolp	nonce	22.9073	7cond-trials
